id,prefix_s,project_s,src_db_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
540,GBIR01,TSA,GenBank,,PLN,Arachis duranensis,PRJNA248910,SAMN02803902,cultivar: KSSc 38901 (PI 497483),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",26958481,39276,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-08-27T00:00:00Z
542,GBIU01,TSA,GenBank,,PLN,Arachis duranensis,PRJNA248910,SAMN02803902,cultivar: KSSc 38901 (PI 497483),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",34674541,37379,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-04T00:00:00Z
543,GBIV01,TSA,GenBank,,PLN,Arachis duranensis,PRJNA248910,SAMN02803902,cultivar: KSSc 38901 (PI 497483),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",32616337,32805,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2015-02-02T00:00:00Z
550,GBJF01,TSA,GenBank,,PLN,Arachis duranensis,PRJNA248910,SAMN02803902,cultivar: KSSc 38901 (PI 497483),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",30443387,33145,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-04T00:00:00Z
554,GBJK01,TSA,GenBank,,PLN,Arachis duranensis,PRJNA248910,SAMN02803902,cultivar: KSSc 38901 (PI 497483),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",62002319,70200,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2015-02-02T00:00:00Z
404,GAER01,TSA,GenBank,,PLN,Arachis hypogaea,PRJNA185732,"SAMN01884225,SAMN01884226,SAMN01884227,SAMN01884228",,tissue_type: seed,44455414,59189,0,No,0,0,0,No,,,2013-07-08T00:00:00Z,2013-07-08T00:00:00Z
418,GAIG01,TSA,GenBank,,PLN,Arachis hypogaea,PRJNA181974,SAMN02028137,cultivar: Luhua14,,22819884,50090,0,No,0,0,0,No,,,2014-06-16T00:00:00Z,2014-06-16T00:00:00Z
483,GATE01,TSA,GenBank,,PLN,Arachis hypogaea,PRJNA233534,SAMN02570118,cultivar: Baisha1016,,743513,1379,0,No,0,0,0,No,,,2014-03-26T00:00:00Z,2014-03-26T00:00:00Z
531,GBHK01,TSA,GenBank,,PLN,Arachis hypogaea,PRJNA251584,SAMN02837507,,,14948761,22131,0,No,0,0,0,No,,,2015-01-05T00:00:00Z,2015-01-05T00:00:00Z
690,GDDN01,TSA,GenBank,,PLN,Arachis hypogaea,PRJNA286040,SAMN03764410,cultivar: Georgia Green and C7616,tissue_type: leaves,1216971,4913,0,No,0,0,0,No,,,2015-10-29T00:00:00Z,2015-06-08T00:00:00Z
753,GDKN01,TSA,GenBank,,PLN,Arachis hypogaea,PRJNA291488,"SAMN03944933,SAMN03944934,SAMN03944935,SAMN03944936,SAMN03944937,SAMN03944938,SAMN03944939,SAMN03944940,SAMN03944941,SAMN03944942,SAMN03944943,SAMN03944944,SAMN03944945,SAMN03944946,SAMN03944947,SAMN03944948,SAMN03944949,SAMN03944950,SAMN03944951,SAMN03944952,SAMN03944953,SAMN03944954,SAMN03944955,SAMN03944956,SAMN03944957,SAMN03944958,SAMN03944959,SAMN03944960,SAMN03944961,SAMN03944962,SAMN03944963,SAMN03944964,SAMN03944965,SAMN03944966,SAMN03944967,SAMN03944968,SAMN03944969,SAMN03944970,SAMN03944971,SAMN03944972,SAMN03944973,SAMN03944974,SAMN03944975,SAMN03944976,SAMN03944977,SAMN03944978,SAMN03944979,SAMN03944980,SAMN03944981,SAMN03944982,SAMN03944983,SAMN03944984,SAMN03944985,SAMN03944986,SAMN03944987,SAMN03944988,SAMN03944989,SAMN03944990",,,129918697,102303,0,No,0,0,0,No,,,2015-11-02T00:00:00Z,2015-11-02T00:00:00Z
804,GEFP01,TSA,GenBank,,PLN,Arachis hypogaea,PRJNA251584,SAMN02837507,cultivar: Minhua6,"tissue_type: Eight tissues of root\, stem\, leaf\, flower\, peg\, pod perecarp\, testa and embryo of different developing stages and young seedlings",32851897,47922,0,No,0,0,0,No,,,2016-03-30T00:00:00Z,2016-03-30T00:00:00Z
545,GBIX01,TSA,GenBank,,PLN,Arachis hypogaea var. vulgaris,PRJNA248910,SAMN02803905,cultivar: OLin CV-75 (PI 631176),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",35225745,58960,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-03T00:00:00Z
546,GBIY01,TSA,GenBank,,PLN,Arachis hypogaea var. vulgaris,PRJNA248910,SAMN02803905,cultivar: OLin CV-75 (PI 631176),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",57312683,70752,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2015-02-02T00:00:00Z
547,GBIZ01,TSA,GenBank,,PLN,Arachis hypogaea var. vulgaris,PRJNA248910,SAMN02803905,cultivar: OLin CV-75 (PI 631176),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",56600858,51407,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2015-02-02T00:00:00Z
549,GBJE01,TSA,GenBank,,PLN,Arachis hypogaea var. vulgaris,PRJNA248910,SAMN02803905,cultivar: OLin CV-75 (PI 631176),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",74574575,66989,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-04T00:00:00Z
552,GBJH01,TSA,GenBank,,PLN,Arachis hypogaea var. vulgaris,PRJNA248910,SAMN02803905,cultivar: OLin CV-75 (PI 631176),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",30067853,45879,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-05T00:00:00Z
553,GBJI01,TSA,GenBank,,PLN,Arachis hypogaea var. vulgaris,PRJNA248910,SAMN02803905,cultivar: OLin CV-75 (PI 631176),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",214940405,244114,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-04T00:00:00Z
539,GBIQ01,TSA,GenBank,,PLN,Arachis ipaensis,PRJNA248910,SAMN02803903,cultivar: KGBPScS30076 (PI 468322),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",22223312,29780,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-04T00:00:00Z
541,GBIS01,TSA,GenBank,,PLN,Arachis ipaensis,PRJNA248910,SAMN02803903,cultivar: KGBPScS30076 (PI 468322),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",24175988,37725,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-08-27T00:00:00Z
544,GBIW01,TSA,GenBank,,PLN,Arachis ipaensis,PRJNA248910,SAMN02803903,cultivar: KGBPScS30076 (PI 468322),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",34674541,37379,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-05T00:00:00Z
551,GBJG01,TSA,GenBank,,PLN,Arachis ipaensis,PRJNA248910,SAMN02803903,cultivar: KGBPScS30076 (PI 468322),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",22158542,29786,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-05T00:00:00Z
555,GBJL01,TSA,GenBank,,PLN,Arachis ipaensis,PRJNA248910,SAMN02803903,cultivar: KGBPScS30076 (PI 468322),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",27910781,30764,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-05T00:00:00Z
557,GBJP01,TSA,GenBank,,PLN,Arachis ipaensis,PRJNA248910,SAMN02803903,cultivar: KGBPScS30076 (PI 468322),"dev_stage: leaf - unopened tetrafoliates\, root - root tips of plants < 30 DAP\, pods - yellow\, brown\, and black mesocarp,tissue_type: leaf\, pod\, root",52954773,64014,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2014-09-05T00:00:00Z
688,GDBK01,TSA,GenBank,,PLN,Arachis stenosperma,PRJNA284674,"SAMN03734821,SAMN03734822,SAMN03734823,SAMN03734824",,"dev_stage: adult,tissue_type: plant root",29716940,35488,0,No,0,0,0,No,,,2015-11-30T00:00:00Z,2015-11-30T00:00:00Z
647,GCKF01,TSA,GenBank,,PLN,Araucaria cunninghamii,PRJNA277081,SAMN03384160,isolate: MI0301,"dev_stage: mature,tissue_type: Leaf",41761802,70475,6471,Yes,0,0,0,No,,,2015-03-18T00:00:00Z,2015-03-18T00:00:00Z
293,GHKR01,TSA,GenBank,,PLN,Areca catechu,PRJNA514105,"SAMN10721227,SAMN10721228,SAMN10721229",,,163020148,123914,0,No,0,0,0,No,,,2019-05-13T00:00:00Z,2019-05-13T00:00:00Z
158,GGGH01,TSA,GenBank,,PLN,Artocarpus altilis,PRJNA311339,"SAMN07593774,SAMN07593775,SAMN07593776,SAMN07593777,SAMN07593778,SAMN07593779,SAMN07593780,SAMN07593781,SAMN07593782",,,62402111,104581,0,No,0,0,0,No,,,2018-02-14T00:00:00Z,2018-02-14T00:00:00Z
576,GBRH01,TSA,GenBank,,PLN,Arundo donax,PRJNA256910,SAMN02943944,cultivar: Invasive Rio Grande Basin,"dev_stage: actively growing,tissue_type: shoot tissue taken approximately 20 cm above the soil surface",166895766,283603,283603,Yes,0,0,0,No,,,2015-07-28T00:00:00Z,2014-12-03T00:00:00Z
69,GFXT01,TSA,GenBank,,PLN,Asclepias syriaca,PRJNA210776,"SAMN02228569,SAMN06160817,SAMN06160818",,,37395823,32728,0,No,0,0,0,No,,,2017-10-24T00:00:00Z,2017-10-24T00:00:00Z
434,GALM01,TSA,GenBank,,PLN,Aspidistra saxicola,PRJNA208289,SAMN02203545,,,16649263,46972,0,No,0,0,0,No,,,2013-07-16T00:00:00Z,2013-07-16T00:00:00Z
214,GGNK01,TSA,GenBank,,PLN,Astragalus canadensis,PRJNA451356,SAMN08968809,,tissue_type: nodules,21546268,44857,0,No,0,0,0,No,,,2018-05-15T00:00:00Z,2018-05-15T00:00:00Z
809,GEFW01,TSA,GenBank,,PLN,Atractylodes lancea,PRJNA312017,SAMN04485107,isolate: field,"dev_stage: mature,tissue_type: roots",30590007,42106,0,No,0,0,0,No,,,2016-03-03T00:00:00Z,2016-03-03T00:00:00Z
812,GEFZ01,TSA,GenBank,,PLN,Atractylodes lancea,PRJNA312017,SAMN04485106,isolate: field,"dev_stage: mature,tissue_type: stems",31792271,42377,0,No,0,0,0,No,,,2016-03-14T00:00:00Z,2016-03-14T00:00:00Z
813,GEGA01,TSA,GenBank,,PLN,Atractylodes lancea,PRJNA312017,SAMN04485105,isolate: field,"dev_stage: mature,tissue_type: leaves",33609709,46614,0,No,0,0,0,No,,,2016-03-14T00:00:00Z,2016-03-14T00:00:00Z
338,HACT01,TSA,ENA,,PLN,Aubrieta parviflora,PRJEB9424,"SAMEA3402034,SAMEA3402035,SAMEA3402036,SAMEA3402037",isolate: Banco de Germoplasma Vegetal-UPM:06/341/3800/3,tissue_type: leaf,20842881,18624,0,No,0,0,0,No,,,2017-09-29T00:00:00Z,2017-07-21T00:00:00Z
749,GDKF01,TSA,GenBank,,PLN,Auxenochlorella protothecoides,PRJNA289168,"SAMN03846662,SAMN03846663,SAMN03846664,SAMN03846665,SAMN03846666,SAMN03846667,SAMN03846668,SAMN03846669,SAMN03846670,SAMN03846671,SAMN03846672,SAMN03846673",,,20903175,10686,10686,Yes,0,0,0,No,,,2016-09-08T00:00:00Z,2016-09-08T00:00:00Z
941,GFGN01,TSA,GenBank,,PLN,Avena fatua,PRJNA355176,"SAMN06065913,SAMN06249492",,,232091,153,0,Yes,0,0,0,No,,,2017-07-17T00:00:00Z,2017-07-17T00:00:00Z
143,GGDX01,TSA,GenBank,,PLN,Avena sativa,PRJNA422803,SAMN08196802,cultivar: Victoria,"dev_stage: First leaf,tissue_type: First leaf",335590904,290703,0,No,0,0,0,No,,,2018-01-03T00:00:00Z,2018-01-03T00:00:00Z
144,GGDY01,TSA,GenBank,,PLN,Avena sativa,PRJNA422803,SAMN08196803,cultivar: Kanota,"dev_stage: First leaf,tissue_type: First leaf",359259090,343001,0,No,0,0,0,No,,,2018-01-03T00:00:00Z,2018-01-03T00:00:00Z
420,GAJE01,TSA,GenBank,,PLN,Avena sativa,PRJNA202304,,,,55210528,50182,0,No,0,0,0,No,,,2013-07-22T00:00:00Z,2013-07-22T00:00:00Z
954,GFHU01,TSA,GenBank,,PLN,Avena sativa,PRJNA355647,SAMN06099162,cultivar: Belinda,"dev_stage: Seedlings,tissue_type: roots",33363393,41675,0,No,0,0,0,No,,,2017-03-02T00:00:00Z,2017-03-02T00:00:00Z
537,GBIO01,TSA,GenBank,,PLN,Avicennia marina,PRJNA187540,SAMN01906725,,tissue_type: leaf,41667392,89833,0,No,0,0,0,No,,,2014-10-22T00:00:00Z,2014-10-22T00:00:00Z
982,GFLY01,TSA,GenBank,,PLN,Avicennia officinalis,PRJNA381534,SAMN06679993,,"dev_stage: maturation stage,tissue_type: leaf",32326506,38756,0,No,0,0,0,No,,,2017-04-28T00:00:00Z,2017-04-28T00:00:00Z
603,GBTV01,TSA,GenBank,,PLN,Azolla filiculoides,PRJNA264391,SAMN03135154,cultivar: Stockholm1,tissue_type: root tips,63194701,36091,0,No,0,0,0,No,,,2015-08-11T00:00:00Z,2015-08-11T00:00:00Z
606,GBXB01,TSA,GenBank,,PLN,Banksia hookeriana,PRJNA263428,"SAMN03100366,SAMN03100367,SAMN03100368,SAMN03100369",cultivar: Meissner,,64756860,58916,0,No,0,0,0,No,,,2014-11-06T00:00:00Z,2014-11-06T00:00:00Z
308,GHLM01,TSA,GenBank,,PLN,Barringtonia racemosa,PRJNA523039,SAMN10963033,isolate: X.3-64*A,tissue_type: Leaf and flower,177214683,212986,0,No,0,0,0,No,,,2019-05-14T00:00:00Z,2019-05-14T00:00:00Z
699,GDGC01,TSA,GenBank,,PLN,Batis maritima,PRJNA283303,SAMN03761943,cultivar: PE007,"dev_stage: Multiple,tissue_type: Mixture of Tissues",1273776,900,0,No,0,0,0,No,,,2015-07-10T00:00:00Z,2015-07-10T00:00:00Z
272,GHCA01,TSA,GenBank,,PLN,Beckmannia syzigachne,PRJNA491398,"SAMN10077182,SAMN10077186",,,21170137,27073,0,No,0,0,0,No,,,2019-06-04T00:00:00Z,2019-06-04T00:00:00Z
232,GGRA01,TSA,GenBank,,PLN,Berberis thunbergii,PRJNA478187,SAMN09500752,cultivar: Kobold,"dev_stage: young plants,tissue_type: several",189291041,122872,0,No,0,0,0,No,,,2018-07-02T00:00:00Z,2018-07-02T00:00:00Z
922,GFCO01,TSA,GenBank,,PLN,Bergera koenigii,PRJNA304945,SAMN04311782,,"dev_stage: Mature Leaf,tissue_type: leaf",131492547,107387,0,No,0,0,0,No,,,2017-12-19T00:00:00Z,2017-12-19T00:00:00Z
817,GEIC01,TSA,GenBank,,PLN,Betula papyrifera,PRJNA312365,SAMN04497581,,tissue_type: roots,154728281,275545,0,No,0,0,0,No,,,2016-05-04T00:00:00Z,2016-04-05T00:00:00Z
632,GCEP01,TSA,GenBank,,PLN,Bienertia sinuspersici,PRJNA273351,SAMN03290884,isolate: 40 randomly pooled mature and young leaves from plants grown in phytochambers,"dev_stage: mature and young,tissue_type: leaves",59657486,73224,0,No,0,0,0,No,,,2015-02-02T00:00:00Z,2015-02-02T00:00:00Z
750,GDKG01,TSA,GenBank,,PLN,Bixa orellana,PRJNA290519,SAMN03892718,isolate: Peruana Roja,"dev_stage: Young leaf\, Immature seed and Mature seed,tissue_type: Young leaf\, Immature seed and Mature seed",99143516,52515,0,No,0,0,0,No,,,2015-11-04T00:00:00Z,2015-11-04T00:00:00Z
496,GBAD01,TSA,GenBank,,PLN,Boechera gunnisoniana,PRJNA227269,SAMN02401036,,,149538981,112145,0,No,0,0,0,No,,,2014-07-24T00:00:00Z,2014-06-02T00:00:00Z
278,GHEV01,TSA,GenBank,,PLN,Boehmeria nivea,PRJNA517198,SAMN10822524,cultivar: Zhongzhu 1,"tissue_type: leaves\, stems\, roots and flowers",80414658,30591,0,No,0,0,0,No,,,2019-02-12T00:00:00Z,2019-02-12T00:00:00Z
89,GFYQ01,TSA,GenBank,,PLN,Borassus flabellifer,PRJNA412969,"SAMN07331236,SAMN07331237,SAMN07331238,SAMN07331239",,,127391279,170213,0,No,0,0,0,No,,,2017-10-25T00:00:00Z,2017-10-25T00:00:00Z
474,GARE01,TSA,GenBank,,PLN,Bouteloua dactyloides,PRJNA231727,SAMN02444322,cultivar: Tatanka,"isolation_source: The scientific research of greenhouse,tissue_type: leaf and root",251530841,170793,0,No,0,0,0,No,,,2015-12-29T00:00:00Z,2015-12-29T00:00:00Z
962,GFJA01,TSA,GenBank,,PLN,Brachypodium distachyon,PRJNA376485,SAMN06434174,isolate: Foz1,"dev_stage: Fifth leaf fully expanded,tissue_type: leaf",261181640,148067,0,No,0,0,0,No,,,2018-01-02T00:00:00Z,2018-01-02T00:00:00Z
963,GFJB01,TSA,GenBank,,PLN,Brachypodium distachyon,PRJNA376485,SAMN06434173,isolate: Jer1,"dev_stage: Fifth leaf fully expanded,tissue_type: leaf",266602357,151339,0,No,0,0,0,No,,,2018-01-02T00:00:00Z,2018-01-02T00:00:00Z
964,GFJC01,TSA,GenBank,,PLN,Brachypodium distachyon,PRJNA376485,SAMN06434175,isolate: Luc1,"dev_stage: Fifth leaf fully expanded,tissue_type: leaf",276656477,151119,0,No,0,0,0,No,,,2018-01-02T00:00:00Z,2018-01-02T00:00:00Z
37,GFUE01,TSA,GenBank,,PLN,Brainea insignis,PRJNA396460,SAMN07426827,,tissue_type: leaf,68530985,85415,0,No,0,0,0,No,,,2018-10-10T00:00:00Z,2018-10-10T00:00:00Z
514,GBEP01,TSA,GenBank,,PLN,Brassica juncea,PRJNA245462,SAMN02738248,cultivar: Heera,"dev_stage: young flower buds,tissue_type: young inflorescence; leaf; stem; seedling",34745250,77003,0,No,0,0,0,No,,,2016-02-17T00:00:00Z,2014-06-16T00:00:00Z
515,GBEQ01,TSA,GenBank,,PLN,Brassica juncea,PRJNA245462,SAMN02741811,cultivar: Varuna,"dev_stage: young flower buds,tissue_type: young inflorescence; leaf; pods; seedling",34081017,76454,0,No,0,0,0,No,,,2016-02-17T00:00:00Z,2014-06-16T00:00:00Z
692,GDFQ01,TSA,GenBank,,PLN,Brassica napus,PRJNA285685,"SAMN03761887,SAMN03761888,SAMN03761929,SAMN03761930",,,107029193,135702,0,No,0,0,0,No,,,2016-08-02T00:00:00Z,2016-08-02T00:00:00Z
472,GAQY01,TSA,GenBank,,PLN,Brassica oleracea var. capitata,PRJNA222582,SAMN02371508,"isolate: cold tolerance and cold susceptible lines,strain: 755-75\, male symbol-1","host: Brassica oleracea,isolation_source: leaf",56768614,57993,0,No,0,0,0,No,,,2014-11-20T00:00:00Z,2014-11-20T00:00:00Z
507,GBDX01,TSA,GenBank,,PLN,Brassica rapa,PRJNA244166,"SAMN02724777,SAMN02724778,SAMN02724779,SAMN02724780,SAMN02724781,SAMN02724782,SAMN02724783,SAMN02724784,SAMN02724785,SAMN02724786",,,47116860,32710,0,No,0,0,0,No,,,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z
43,GFUS01,TSA,GenBank,,PLN,Brassica rapa subsp. chinensis,PRJNA396268,"SAMN07426869,SAMN07426870,SAMN07426871,SAMN07426872,SAMN07426873,SAMN07426874,SAMN07426875,SAMN07426876",,,38123034,48814,0,No,0,0,0,No,,,2017-08-24T00:00:00Z,2017-08-24T00:00:00Z
283,GHHC01,TSA,GenBank,,PLN,Bromus tectorum,PRJNA512627,SAMN10688706,"cultivar: wild-growing,isolate: AHAS-sensitive","dev_stage: three-leaf stage,tissue_type: leaf",82114020,95460,0,No,0,0,0,No,,,2019-04-02T00:00:00Z,2019-04-02T00:00:00Z
806,GEFS01,TSA,GenBank,,PLN,Bromus tectorum,PRJNA311072,SAMN04461590,,tissue_type: seedling,27095681,34430,0,No,0,0,0,No,,,2016-03-03T00:00:00Z,2016-03-03T00:00:00Z
820,GELF01,TSA,GenBank,,PLN,Bromus tectorum,PRJNA311072,SAMN04461590,,tissue_type: seedling,29735473,54879,0,No,0,0,0,No,,,2016-04-12T00:00:00Z,2016-04-12T00:00:00Z
676,GCZP01,TSA,GenBank,,PLN,Bryum argenteum var. argenteum,PRJNA272646,SAMN03284747,,tissue_type: gametophore,49347208,57160,0,No,0,0,0,No,,,2015-08-25T00:00:00Z,2015-05-05T00:00:00Z
584,GBRS01,TSA,GenBank,,PLN,Calluna vulgaris,PRJNA257490,"SAMN02952080,SAMN02952081",,tissue_type: flower,5870981,12793,0,No,0,0,0,No,,,2015-01-26T00:00:00Z,2015-01-26T00:00:00Z
600,GBSW01,TSA,GenBank,,PLN,Calluna vulgaris,PRJNA257490,"SAMN02952080,SAMN02952081",,tissue_type: flower,5091456,10896,0,No,0,0,0,No,,,2015-01-26T00:00:00Z,2015-01-26T00:00:00Z
528,GBHG01,TSA,GenBank,,PLN,Calotropis procera,PRJNA251916,SAMN02843192,,tissue_type: Leaf,170759924,104184,0,No,0,0,0,No,,,2015-03-26T00:00:00Z,2015-03-26T00:00:00Z
624,GBZK01,TSA,GenBank,,PLN,Calotropis procera,PRJNA251916,SAMN02843192,,tissue_type: Leaf,120277817,73542,0,No,0,0,0,No,,,2015-03-26T00:00:00Z,2015-02-24T00:00:00Z
388,GABL01,TSA,GenBank,,PLN,Camelina sativa,PRJNA172411,,,,71866018,103047,0,No,0,0,0,No,,,2013-05-21T00:00:00Z,2013-03-12T00:00:00Z
389,GABO01,TSA,GenBank,,PLN,Camelina sativa,PRJNA172411,,,,21397566,54141,0,No,0,0,0,No,,,2013-05-21T00:00:00Z,2013-03-12T00:00:00Z
405,GAFB01,TSA,GenBank,,PLN,Camelina sativa,PRJNA174600,SAMN01163691,cultivar: Celine,,64498892,53776,0,No,0,0,0,No,,,2014-01-02T00:00:00Z,2014-01-02T00:00:00Z
96,GFZM02,TSA,GenBank,,PLN,Camellia chekiangoleosa,PRJNA415233,"SAMN07819340,SAMN07819344,SAMN07819347,SAMN07819349,SAMN07819351,SAMN07819353",,,91577521,156006,0,No,0,0,0,No,,,2017-11-20T00:00:00Z,2017-11-20T00:00:00Z
529,GBHI01,TSA,GenBank,,PLN,Camellia oleifera,PRJNA239933,"SAMN02892969,SAMN02892970,SAMN02892971,SAMN02892972",,,35690654,84162,0,No,0,0,0,No,,,2014-08-28T00:00:00Z,2014-07-22T00:00:00Z
811,GEFY01,TSA,GenBank,,PLN,Camellia oleifera,PRJNA309526,"SAMN04435349,SAMN04435350,SAMN04435351,SAMN04435352",cultivar: Xianglin 4,tissue_type: leaves,43914925,66549,0,No,0,0,0,No,,,2016-03-03T00:00:00Z,2016-03-03T00:00:00Z
800,GEER01,TSA,GenBank,,PLN,Camellia reticulata,PRJNA297756,"SAMN04145467,SAMN04145468,SAMN04145469,SAMN04145470,SAMN04145471",,,95199611,139145,0,No,0,0,0,No,,,2016-05-02T00:00:00Z,2016-05-02T00:00:00Z
24,GFSL01,TSA,GenBank,,PLN,Camellia sasanqua,PRJNA394623,"SAMN07357027,SAMN07357028,SAMN07357029",,,69996580,104829,0,No,0,0,0,No,,,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z
4,GFQB01,TSA,GenBank,,PLN,Camellia sinensis,PRJNA387105,"SAMN07139138,SAMN07139139,SAMN07139140,SAMN07139141,SAMN07139142,SAMN07139143,SAMN07139144,SAMN07139145,SAMN07139146,SAMN07139147,SAMN07139148,SAMN07139150,SAMN07139151,SAMN07139152,SAMN07139153,SAMN07139154,SAMN07139155,SAMN07139156,SAMN07139157",,,71960546,51299,0,No,0,0,0,No,,,2018-08-08T00:00:00Z,2018-08-08T00:00:00Z
5,GFQC01,TSA,GenBank,,PLN,Camellia sinensis,PRJNA387105,"SAMN07139138,SAMN07139139,SAMN07139140,SAMN07139141,SAMN07139142,SAMN07139143,SAMN07139144,SAMN07139145,SAMN07139146,SAMN07139147",,,64484635,69842,0,No,0,0,0,No,,,2018-08-08T00:00:00Z,2018-08-08T00:00:00Z
6,GFQD01,TSA,GenBank,,PLN,Camellia sinensis,PRJNA387105,"SAMN07139148,SAMN07139149,SAMN07139150,SAMN07139151,SAMN07139152,SAMN07139153,SAMN07139154,SAMN07139155,SAMN07139156,SAMN07139157",,,67237352,72737,0,No,0,0,0,No,,,2018-08-08T00:00:00Z,2018-08-08T00:00:00Z
35,GFTY01,TSA,GenBank,,PLN,Camellia sinensis,PRJNA394642,"SAMN07357045,SAMN07357046,SAMN07357047,SAMN07357048,SAMN07357049,SAMN07357050,SAMN07357051,SAMN07357052,SAMN07357053,SAMN07357054,SAMN07357055,SAMN07357056,SAMN07357057,SAMN07357058,SAMN07357059,SAMN07357060,SAMN07357061,SAMN07357062,SAMN07357063,SAMN07357064,SAMN07357065,SAMN07357066,SAMN07357067,SAMN07357068",,,297425983,224643,0,No,0,0,0,No,,,2018-08-20T00:00:00Z,2018-08-20T00:00:00Z
147,GGEB01,TSA,GenBank,,PLN,Camellia sinensis,PRJNA414949,"SAMN07811449,SAMN07811450,SAMN07811451,SAMN07811452,SAMN07811453,SAMN07811454,SAMN07811455,SAMN07811456,SAMN07811457,SAMN07811458",,,40814856,69488,0,No,0,0,0,No,,,2018-02-12T00:00:00Z,2018-02-01T00:00:00Z
220,GGNW01,TSA,GenBank,,PLN,Camellia sinensis,PRJNA417349,"SAMN07983236,SAMN07983237,SAMN07983238,SAMN07983239,SAMN07983240,SAMN07983241,SAMN07983242,SAMN07983243,SAMN07983244,SAMN07983245,SAMN07983246,SAMN07983247",,,113796816,167884,0,No,0,0,0,No,,,2019-04-05T00:00:00Z,2019-04-05T00:00:00Z
241,GGTM01,TSA,GenBank,,PLN,Camellia sinensis,PRJNA326299,"SAMN05275837,SAMN05275838,SAMN05275840,SAMN05275841",,,56174677,72386,0,No,0,0,0,No,,,2018-10-10T00:00:00Z,2018-10-10T00:00:00Z
